Vecka,År,Region,Antal vaccinerade,Andel vaccinerade,Vaccinationsstatus,,,
08,2021,Jämtland,9186,0.084312,Minst 1 dos,,,
08,2021,Jämtland,3792,0.034804,Färdigvaccinerade,,,
08,2021,Västerbotten,15024,0.066143,Minst 1 dos,,,
08,2021,Västerbotten,7681,0.033815,Färdigvaccinerade,,,
08,2021,Norrbotten,16297,0.077190,Minst 1 dos,,,
08,2021,Norrbotten,9010,0.042675,Färdigvaccinerade,,,
09,2021,| Sverige |,713921,0.083583,Minst 1 dos,,,
09,2021,| Sverige |,339802,0.039782,Färdigvaccinerade,,,
09,2021,Stockholm,110204,0.056478,Minst 1 dos,,,
09,2021,Stockholm,52078,0.026689,Färdigvaccinerade,,,
09,2021,Uppsala,25767,0.080675,Minst 1 dos,,,
09,2021,Uppsala,12479,0.039071,Färdigvaccinerade,,,
09,2021,Södermanland,27661,0.112920,Minst 1 dos,,,
09,2021,Södermanland,11688,0.047714,Färdigvaccinerade,,,
09,2021,Östergötland,38143,0.098822,Minst 1 dos,,,
09,2021,Östergötland,16394,0.042474,Färdigvaccinerade,,,
09,2021,Jönköping,30728,0.103060,Minst 1 dos,,,
09,2021,Jönköping,13380,0.044876,Färdigvaccinerade,,,
09,2021,Kronoberg,14442,0.087373,Minst 1 dos,,,
09,2021,Kronoberg,6857,0.041484,Färdigvaccinerade,,,
09,2021,Kalmar,24552,0.119602,Minst 1 dos,,,
09,2021,Kalmar,13276,0.064672,Färdigvaccinerade,,,
09,2021,Gotland,6588,0.129524,Minst 1 dos,,,
09,2021,Gotland,4712,0.092641,Färdigvaccinerade,,,
09,2021,Blekinge,14624,0.110401,Minst 1 dos,,,
09,2021,Blekinge,7364,0.055593,Färdigvaccinerade,,,
09,2021,Skåne,81415,0.071630,Minst 1 dos,,,
09,2021,Skåne,44255,0.038936,Färdigvaccinerade,,,
09,2021,Halland,26302,0.095352,Minst 1 dos,,,
09,2021,Halland,14791,0.053622,Färdigvaccinerade,,,
09,2021,Västra Götaland,118777,0.083141,Minst 1 dos,,,
09,2021,Västra Götaland,51045,0.035730,Färdigvaccinerade,,,
09,2021,Värmland,26195,0.110679,Minst 1 dos,,,
09,2021,Värmland,12757,0.053901,Färdigvaccinerade,,,
09,2021,Örebro,26832,0.106615,Minst 1 dos,,,
09,2021,Örebro,11895,0.047264,Färdigvaccinerade,,,
09,2021,Västmanland,23380,0.102374,Minst 1 dos,,,
09,2021,Västmanland,9989,0.043739,Färdigvaccinerade,,,
09,2021,Dalarna,21145,0.088502,Minst 1 dos,,,
09,2021,Dalarna,10548,0.044149,Färdigvaccinerade,,,
09,2021,Gävleborg,26299,0.109665,Minst 1 dos,,,
09,2021,Gävleborg,12641,0.052712,Färdigvaccinerade,,,
09,2021,Västernorrland,19914,0.097574,Minst 1 dos,,,
09,2021,Västernorrland,9135,0.044759,Färdigvaccinerade,,,
09,2021,Jämtland,12089,0.110956,Minst 1 dos,,,
09,2021,Jämtland,4747,0.043569,Färdigvaccinerade,,,
09,2021,Västerbotten,19576,0.086183,Minst 1 dos,,,
09,2021,Västerbotten,9197,0.040490,Färdigvaccinerade,,,
09,2021,Norrbotten,19288,0.091356,Minst 1 dos,,,
09,2021,Norrbotten,10574,0.050083,Färdigvaccinerade,,,
10,2021,| Sverige |,895938,0.104892,Minst 1 dos,,,
10,2021,| Sverige |,378590,0.044324,Färdigvaccinerade,,,
10,2021,Stockholm,141641,0.072589,Minst 1 dos,,,
10,2021,Stockholm,57253,0.029341,Färdigvaccinerade,,,
10,2021,Uppsala,29368,0.091950,Minst 1 dos,,,
10,2021,Uppsala,15148,0.047428,Färdigvaccinerade,,,
10,2021,Södermanland,34168,0.139483,Minst 1 dos,,,
10,2021,Södermanland,13555,0.055335,Färdigvaccinerade,,,
10,2021,Östergötland,46037,0.119274,Minst 1 dos,,,
10,2021,Östergötland,19282,0.049956,Färdigvaccinerade,,,
10,2021,Jönköping,37475,0.125689,Minst 1 dos,,,
10,2021,Jönköping,15309,0.051345,Färdigvaccinerade,,,
10,2021,Kronoberg,16935,0.102456,Minst 1 dos,,,
10,2021,Kronoberg,7882,0.047686,Färdigvaccinerade,,,
10,2021,Kalmar,30005,0.146165,Minst 1 dos,,,
10,2021,Kalmar,13916,0.067790,Färdigvaccinerade,,,
10,2021,Gotland,8628,0.169632,Minst 1 dos,,,
10,2021,Gotland,4937,0.097065,Färdigvaccinerade,,,
10,2021,Blekinge,17803,0.134400,Minst 1 dos,,,
10,2021,Blekinge,8843,0.066758,Färdigvaccinerade,,,
10,2021,Skåne,106194,0.093431,Minst 1 dos,,,
10,2021,Skåne,47593,0.041873,Färdigvaccinerade,,,
10,2021,Halland,32555,0.118021,Minst 1 dos,,,
10,2021,Halland,16588,0.060136,Färdigvaccinerade,,,
10,2021,Västra Götaland,151952,0.106362,Minst 1 dos,,,
10,2021,Västra Götaland,55454,0.038816,Färdigvaccinerade,,,
10,2021,Värmland,31795,0.134340,Minst 1 dos,,,
10,2021,Värmland,13895,0.058709,Färdigvaccinerade,,,
10,2021,Örebro,32276,0.128247,Minst 1 dos,,,
10,2021,Örebro,13898,0.055223,Färdigvaccinerade,,,
10,2021,Västmanland,28523,0.124894,Minst 1 dos,,,
10,2021,Västmanland,11563,0.050631,Färdigvaccinerade,,,
10,2021,Dalarna,27240,0.114013,Minst 1 dos,,,
10,2021,Dalarna,11538,0.048292,Färdigvaccinerade,,,
10,2021,Gävleborg,31294,0.130494,Minst 1 dos,,,
10,2021,Gävleborg,14292,0.059597,Färdigvaccinerade,,,
10,2021,Västernorrland,26191,0.128330,Minst 1 dos,,,
10,2021,Västernorrland,9730,0.047675,Färdigvaccinerade,,,
10,2021,Jämtland,14818,0.136004,Minst 1 dos,,,
10,2021,Jämtland,5781,0.053060,Färdigvaccinerade,,,
10,2021,Västerbotten,26171,0.115217,Minst 1 dos,,,
10,2021,Västerbotten,10432,0.045927,Färdigvaccinerade,,,
10,2021,Norrbotten,24869,0.117791,Minst 1 dos,,,
10,2021,Norrbotten,11701,0.055421,Färdigvaccinerade,,,
11,2021,| Sverige |,1014135,0.118730,Minst 1 dos,,,
11,2021,| Sverige |,433327,0.050732,Färdigvaccinerade,,,
11,2021,Stockholm,164464,0.084286,Minst 1 dos,,,
11,2021,Stockholm,71621,0.036705,Färdigvaccinerade,,,
11,2021,Uppsala,33265,0.104151,Minst 1 dos,,,
11,2021,Uppsala,17424,0.054554,Färdigvaccinerade,,,
11,2021,Södermanland,39637,0.161809,Minst 1 dos,,,
11,2021,Södermanland,15311,0.062504,Färdigvaccinerade,,,
11,2021,Östergötland,53021,0.137368,Minst 1 dos,,,
11,2021,Östergötland,22662,0.058713,Färdigvaccinerade,,,
11,2021,Jönköping,40671,0.136408,Minst 1 dos,,,
11,2021,Jönköping,18609,0.062413,Färdigvaccinerade,,,
11,2021,Kronoberg,19301,0.116770,Minst 1 dos,,,
11,2021,Kronoberg,8687,0.052556,Färdigvaccinerade,,,
11,2021,Kalmar,32989,0.160702,Minst 1 dos,,,
11,2021,Kalmar,15147,0.073787,Färdigvaccinerade,,,
11,2021,Gotland,10042,0.197432,Minst 1 dos,,,
11,2021,Gotland,5204,0.102314,Färdigvaccinerade,,,
11,2021,Blekinge,18969,0.143202,Minst 1 dos,,,
11,2021,Blekinge,10266,0.077501,Färdigvaccinerade,,,
11,2021,Skåne,123901,0.109010,Minst 1 dos,,,
11,2021,Skåne,50689,0.044597,Färdigvaccinerade,,,
11,2021,Halland,36380,0.131888,Minst 1 dos,,,
11,2021,Halland,19154,0.069439,Färdigvaccinerade,,,
11,2021,Västra Götaland,169052,0.118332,Minst 1 dos,,,
11,2021,Västra Götaland,61664,0.043163,Färdigvaccinerade,,,
11,2021,Värmland,35964,0.151955,Minst 1 dos,,,
11,2021,Värmland,15792,0.066724,Färdigvaccinerade,,,
11,2021,Örebro,34926,0.138776,Minst 1 dos,,,
11,2021,Örebro,15296,0.060778,Färdigvaccinerade,,,
11,2021,Västmanland,32752,0.143411,Minst 1 dos,,,
11,2021,Västmanland,13401,0.058679,Färdigvaccinerade,,,
11,2021,Dalarna,30834,0.129056,Minst 1 dos,,,
11,2021,Dalarna,13617,0.056994,Färdigvaccinerade,,,
11,2021,Gävleborg,35987,0.150063,Minst 1 dos,,,
11,2021,Gävleborg,16475,0.068700,Färdigvaccinerade,,,
11,2021,Västernorrland,29433,0.144215,Minst 1 dos,,,
11,2021,Västernorrland,11568,0.056681,Färdigvaccinerade,,,
11,2021,Jämtland,16638,0.152708,Minst 1 dos,,,
11,2021,Jämtland,7097,0.065138,Färdigvaccinerade,,,
11,2021,Västerbotten,29891,0.131594,Minst 1 dos,,,
11,2021,Västerbotten,10883,0.047912,Färdigvaccinerade,,,
11,2021,Norrbotten,26018,0.123233,Minst 1 dos,,,
11,2021,Norrbotten,12760,0.060437,Färdigvaccinerade,,,
12,2021,| Sverige |,1143319,0.133855,Minst 1 dos,,,
12,2021,| Sverige |,501407,0.058702,Färdigvaccinerade,,,
12,2021,Stockholm,190932,0.097850,Minst 1 dos,,,
12,2021,Stockholm,84321,0.043213,Färdigvaccinerade,,,
12,2021,Uppsala,37602,0.117730,Minst 1 dos,,,
12,2021,Uppsala,19611,0.061401,Färdigvaccinerade,,,
12,2021,Södermanland,43357,0.176995,Minst 1 dos,,,
12,2021,Södermanland,19260,0.078624,Färdigvaccinerade,,,
12,2021,Östergötland,59933,0.155276,Minst 1 dos,,,
12,2021,Östergötland,26457,0.068545,Färdigvaccinerade,,,
12,2021,Jönköping,43065,0.144437,Minst 1 dos,,,
12,2021,Jönköping,22313,0.074836,Färdigvaccinerade,,,
12,2021,Kronoberg,22297,0.134895,Minst 1 dos,,,
12,2021,Kronoberg,10394,0.062883,Färdigvaccinerade,,,
12,2021,Kalmar,38200,0.186086,Minst 1 dos,,,
12,2021,Kalmar,15898,0.077445,Färdigvaccinerade,,,
12,2021,Gotland,10433,0.205120,Minst 1 dos,,,
12,2021,Gotland,5278,0.103769,Färdigvaccinerade,,,
12,2021,Blekinge,20339,0.153545,Minst 1 dos,,,
12,2021,Blekinge,11323,0.085480,Färdigvaccinerade,,,
12,2021,Skåne,141624,0.124603,Minst 1 dos,,,
12,2021,Skåne,56817,0.049988,Färdigvaccinerade,,,
12,2021,Halland,43444,0.157497,Minst 1 dos,,,
12,2021,Halland,20687,0.074996,Färdigvaccinerade,,,
12,2021,Västra Götaland,189044,0.132326,Minst 1 dos,,,
12,2021,Västra Götaland,71119,0.049781,Färdigvaccinerade,,,
12,2021,Värmland,41001,0.173238,Minst 1 dos,,,
12,2021,Värmland,18613,0.078644,Färdigvaccinerade,,,
12,2021,Örebro,39028,0.155075,Minst 1 dos,,,
12,2021,Örebro,17590,0.069893,Färdigvaccinerade,,,
12,2021,Västmanland,36021,0.157725,Minst 1 dos,,,
12,2021,Västmanland,16399,0.071806,Färdigvaccinerade,,,
12,2021,Dalarna,34407,0.144011,Minst 1 dos,,,
12,2021,Dalarna,15744,0.065897,Färdigvaccinerade,,,
12,2021,Gävleborg,41429,0.172756,Minst 1 dos,,,
12,2021,Gävleborg,19335,0.080626,Färdigvaccinerade,,,
12,2021,Västernorrland,30268,0.148306,Minst 1 dos,,,
12,2021,Västernorrland,14249,0.069817,Färdigvaccinerade,,,
12,2021,Jämtland,18042,0.165594,Minst 1 dos,,,
12,2021,Jämtland,8433,0.077400,Färdigvaccinerade,,,
12,2021,Västerbotten,32778,0.144304,Minst 1 dos,,,
12,2021,Västerbotten,13987,0.061577,Färdigvaccinerade,,,
12,2021,Norrbotten,30075,0.142448,Minst 1 dos,,,
12,2021,Norrbotten,13579,0.064316,Färdigvaccinerade,,,
13,2021,| Sverige |,1340035,0.156885,Minst 1 dos,,,
13,2021,| Sverige |,569106,0.066628,Färdigvaccinerade,,,
13,2021,Stockholm,239254,0.122615,Minst 1 dos,,,
13,2021,Stockholm,99770,0.051131,Färdigvaccinerade,,,
13,2021,Uppsala,41249,0.129149,Minst 1 dos,,,
13,2021,Uppsala,20579,0.064432,Färdigvaccinerade,,,
13,2021,Södermanland,48338,0.197329,Minst 1 dos,,,
13,2021,Södermanland,21717,0.088655,Färdigvaccinerade,,,
13,2021,Östergötland,68722,0.178046,Minst 1 dos,,,
13,2021,Östergötland,27448,0.071113,Färdigvaccinerade,,,
13,2021,Jönköping,52533,0.176192,Minst 1 dos,,,
13,2021,Jönköping,23496,0.078804,Färdigvaccinerade,,,
13,2021,Kronoberg,25892,0.156645,Minst 1 dos,,,
13,2021,Kronoberg,11109,0.067209,Färdigvaccinerade,,,
13,2021,Kalmar,42994,0.209440,Minst 1 dos,,,
13,2021,Kalmar,17471,0.085108,Färdigvaccinerade,,,
13,2021,Gotland,10895,0.214203,Minst 1 dos,,,
13,2021,Gotland,5307,0.104339,Färdigvaccinerade,,,
13,2021,Blekinge,23245,0.175483,Minst 1 dos,,,
13,2021,Blekinge,12318,0.092992,Färdigvaccinerade,,,
13,2021,Skåne,163097,0.143495,Minst 1 dos,,,
13,2021,Skåne,65132,0.057304,Färdigvaccinerade,,,
13,2021,Halland,48003,0.174025,Minst 1 dos,,,
13,2021,Halland,23903,0.086655,Färdigvaccinerade,,,
13,2021,Västra Götaland,214226,0.149952,Minst 1 dos,,,
13,2021,Västra Götaland,84941,0.059456,Färdigvaccinerade,,,
13,2021,Värmland,51538,0.217759,Minst 1 dos,,,
13,2021,Värmland,21278,0.089904,Färdigvaccinerade,,,
13,2021,Örebro,46624,0.185258,Minst 1 dos,,,
13,2021,Örebro,20223,0.080355,Färdigvaccinerade,,,
13,2021,Västmanland,42007,0.183936,Minst 1 dos,,,
13,2021,Västmanland,19697,0.086247,Färdigvaccinerade,,,
13,2021,Dalarna,43458,0.181894,Minst 1 dos,,,
13,2021,Dalarna,16046,0.067161,Färdigvaccinerade,,,
13,2021,Gävleborg,48264,0.201258,Minst 1 dos,,,
13,2021,Gävleborg,21864,0.091171,Färdigvaccinerade,,,
13,2021,Västernorrland,33392,0.163613,Minst 1 dos,,,
13,2021,Västernorrland,17508,0.085785,Färdigvaccinerade,,,
13,2021,Jämtland,21198,0.194561,Minst 1 dos,,,
13,2021,Jämtland,8480,0.077832,Färdigvaccinerade,,,
13,2021,Västerbotten,38431,0.169191,Minst 1 dos,,,
13,2021,Västerbotten,14365,0.063242,Färdigvaccinerade,,,
13,2021,Norrbotten,36675,0.173709,Minst 1 dos,,,
13,2021,Norrbotten,16454,0.077933,Färdigvaccinerade,,,
14,2021,| Sverige |,1591450,0.186320,Minst 1 dos,,,
14,2021,| Sverige |,662301,0.077539,Färdigvaccinerade,,,
14,2021,Stockholm,283805,0.145447,Minst 1 dos,,,
14,2021,Stockholm,119496,0.061240,Färdigvaccinerade,,,
14,2021,Uppsala,51882,0.162440,Minst 1 dos,,,
14,2021,Uppsala,21165,0.066267,Färdigvaccinerade,,,
14,2021,Södermanland,58412,0.238453,Minst 1 dos,,,
14,2021,Södermanland,24851,0.101448,Färdigvaccinerade,,,
14,2021,Östergötland,84229,0.218222,Minst 1 dos,,,
14,2021,Östergötland,29171,0.075577,Färdigvaccinerade,,,
14,2021,Jönköping,67529,0.226488,Minst 1 dos,,,
14,2021,Jönköping,24002,0.080501,Färdigvaccinerade,,,
14,2021,Kronoberg,32401,0.196024,Minst 1 dos,,,
14,2021,Kronoberg,12898,0.078032,Färdigvaccinerade,,,
14,2021,Kalmar,49586,0.241552,Minst 1 dos,,,
14,2021,Kalmar,21479,0.104632,Färdigvaccinerade,,,
14,2021,Gotland,13230,0.260110,Minst 1 dos,,,
14,2021,Gotland,5387,0.105912,Färdigvaccinerade,,,
14,2021,Blekinge,28021,0.211538,Minst 1 dos,,,
14,2021,Blekinge,13324,0.100587,Färdigvaccinerade,,,
14,2021,Skåne,190125,0.167275,Minst 1 dos,,,
14,2021,Skåne,79868,0.070269,Färdigvaccinerade,,,
14,2021,Halland,58094,0.210608,Minst 1 dos,,,
14,2021,Halland,27549,0.099873,Färdigvaccinerade,,,
14,2021,Västra Götaland,244257,0.170973,Minst 1 dos,,,
14,2021,Västra Götaland,106615,0.074628,Färdigvaccinerade,,,
14,2021,Värmland,63236,0.267185,Minst 1 dos,,,
14,2021,Värmland,24627,0.104054,Färdigvaccinerade,,,
14,2021,Örebro,54731,0.217470,Minst 1 dos,,,
14,2021,Örebro,22683,0.090130,Färdigvaccinerade,,,
14,2021,Västmanland,45405,0.198815,Minst 1 dos,,,
14,2021,Västmanland,23197,0.101573,Färdigvaccinerade,,,
14,2021,Dalarna,56193,0.235196,Minst 1 dos,,,
14,2021,Dalarna,16247,0.068002,Färdigvaccinerade,,,
14,2021,Gävleborg,56125,0.234037,Minst 1 dos,,,
14,2021,Gävleborg,25796,0.107568,Färdigvaccinerade,,,
14,2021,Västernorrland,41378,0.202743,Minst 1 dos,,,
14,2021,Västernorrland,20088,0.098427,Färdigvaccinerade,,,
14,2021,Jämtland,24503,0.224895,Minst 1 dos,,,
14,2021,Jämtland,8665,0.079530,Färdigvaccinerade,,,
14,2021,Västerbotten,43834,0.192978,Minst 1 dos,,,
14,2021,Västerbotten,18244,0.080319,Färdigvaccinerade,,,
14,2021,Norrbotten,44474,0.210648,Minst 1 dos,,,
14,2021,Norrbotten,16949,0.080278,Färdigvaccinerade,,,
15,2021,| Sverige |,1999991,0.234150,Minst 1 dos,,,
15,2021,| Sverige |,726968,0.085110,Färdigvaccinerade,,,
15,2021,Stockholm,357047,0.182982,Minst 1 dos,,,
15,2021,Stockholm,127796,0.065494,Färdigvaccinerade,,,
15,2021,Uppsala,63514,0.198860,Minst 1 dos,,,
15,2021,Uppsala,24480,0.076646,Färdigvaccinerade,,,
15,2021,Södermanland,69424,0.283407,Minst 1 dos,,,
15,2021,Södermanland,26445,0.107956,Färdigvaccinerade,,,
15,2021,Östergötland,106166,0.275057,Minst 1 dos,,,
15,2021,Östergötland,31624,0.081932,Färdigvaccinerade,,,
15,2021,Jönköping,83044,0.278524,Minst 1 dos,,,
15,2021,Jönköping,25258,0.084714,Färdigvaccinerade,,,
15,2021,Kronoberg,43694,0.264346,Minst 1 dos,,,
15,2021,Kronoberg,13635,0.082491,Färdigvaccinerade,,,
15,2021,Kalmar,62984,0.306818,Minst 1 dos,,,
15,2021,Kalmar,24352,0.118628,Färdigvaccinerade,,,
15,2021,Gotland,15444,0.303639,Minst 1 dos,,,
15,2021,Gotland,5454,0.107229,Färdigvaccinerade,,,
15,2021,Blekinge,35146,0.265327,Minst 1 dos,,,
15,2021,Blekinge,13493,0.101862,Färdigvaccinerade,,,
15,2021,Skåne,237781,0.209203,Minst 1 dos,,,
15,2021,Skåne,95850,0.084330,Färdigvaccinerade,,,
15,2021,Halland,72742,0.263711,Minst 1 dos,,,
15,2021,Halland,27970,0.101399,Färdigvaccinerade,,,
15,2021,Västra Götaland,305600,0.213912,Minst 1 dos,,,
15,2021,Västra Götaland,121766,0.085233,Färdigvaccinerade,,,
15,2021,Värmland,78133,0.330128,Minst 1 dos,,,
15,2021,Värmland,25030,0.105757,Färdigvaccinerade,,,
15,2021,Örebro,64887,0.257825,Minst 1 dos,,,
15,2021,Örebro,24870,0.098819,Färdigvaccinerade,,,
15,2021,Västmanland,60576,0.265244,Minst 1 dos,,,
15,2021,Västmanland,23580,0.103250,Färdigvaccinerade,,,
15,2021,Dalarna,72357,0.302850,Minst 1 dos,,,
15,2021,Dalarna,16539,0.069224,Färdigvaccinerade,,,
15,2021,Gävleborg,68684,0.286408,Minst 1 dos,,,
15,2021,Gävleborg,29295,0.122158,Färdigvaccinerade,,,
15,2021,Västernorrland,57085,0.279704,Minst 1 dos,,,
15,2021,Västernorrland,21045,0.103116,Färdigvaccinerade,,,
15,2021,Jämtland,32016,0.293851,Minst 1 dos,,,
15,2021,Jämtland,8804,0.080805,Färdigvaccinerade,,,
15,2021,Västerbotten,55722,0.245315,Minst 1 dos,,,
15,2021,Västerbotten,21864,0.096256,Färdigvaccinerade,,,
15,2021,Norrbotten,57945,0.274453,Minst 1 dos,,,
15,2021,Norrbotten,17818,0.084394,Färdigvaccinerade,,,
16,2021,| Sverige |,2402498,0.281274,Minst 1 dos,,,
16,2021,| Sverige |,764150,0.089463,Färdigvaccinerade,,,
16,2021,Stockholm,434533,0.222693,Minst 1 dos,,,
16,2021,Stockholm,133035,0.068179,Färdigvaccinerade,,,
16,2021,Uppsala,74617,0.233623,Minst 1 dos,,,
16,2021,Uppsala,28471,0.089142,Färdigvaccinerade,,,
16,2021,Södermanland,79854,0.325985,Minst 1 dos,,,
16,2021,Södermanland,27423,0.111948,Färdigvaccinerade,,,
16,2021,Östergötland,124278,0.321982,Minst 1 dos,,,
16,2021,Östergötland,35120,0.090990,Färdigvaccinerade,,,
16,2021,Jönköping,94025,0.315354,Minst 1 dos,,,
16,2021,Jönköping,27855,0.093424,Färdigvaccinerade,,,
16,2021,Kronoberg,51373,0.310803,Minst 1 dos,,,
16,2021,Kronoberg,13984,0.084602,Färdigvaccinerade,,,
16,2021,Kalmar,77264,0.376382,Minst 1 dos,,,
16,2021,Kalmar,24815,0.120883,Färdigvaccinerade,,,
16,2021,Gotland,16702,0.328372,Minst 1 dos,,,
16,2021,Gotland,6806,0.133810,Färdigvaccinerade,,,
16,2021,Blekinge,42039,0.317364,Minst 1 dos,,,
16,2021,Blekinge,13710,0.103501,Färdigvaccinerade,,,
16,2021,Skåne,297174,0.261458,Minst 1 dos,,,
16,2021,Skåne,98510,0.086671,Färdigvaccinerade,,,
16,2021,Halland,85755,0.310887,Minst 1 dos,,,
16,2021,Halland,28169,0.102121,Färdigvaccinerade,,,
16,2021,Västra Götaland,373918,0.261732,Minst 1 dos,,,
16,2021,Västra Götaland,124856,0.087396,Färdigvaccinerade,,,
16,2021,Värmland,90179,0.381025,Minst 1 dos,,,
16,2021,Värmland,25162,0.106315,Färdigvaccinerade,,,
16,2021,Örebro,77646,0.308522,Minst 1 dos,,,
16,2021,Örebro,28137,0.111801,Färdigvaccinerade,,,
16,2021,Västmanland,73401,0.321401,Minst 1 dos,,,
16,2021,Västmanland,23982,0.105010,Färdigvaccinerade,,,
16,2021,Dalarna,85096,0.356169,Minst 1 dos,,,
16,2021,Dalarna,19020,0.079608,Färdigvaccinerade,,,
16,2021,Gävleborg,80102,0.334020,Minst 1 dos,,,
16,2021,Gävleborg,32224,0.134372,Färdigvaccinerade,,,
16,2021,Västernorrland,69285,0.339481,Minst 1 dos,,,
16,2021,Västernorrland,21283,0.104282,Färdigvaccinerade,,,
16,2021,Jämtland,36281,0.332997,Minst 1 dos,,,
16,2021,Jämtland,10765,0.098804,Färdigvaccinerade,,,
16,2021,Västerbotten,67414,0.296788,Minst 1 dos,,,
16,2021,Västerbotten,22882,0.100737,Färdigvaccinerade,,,
16,2021,Norrbotten,71562,0.338949,Minst 1 dos,,,
16,2021,Norrbotten,17941,0.084976,Färdigvaccinerade,,,
17,2021,| Sverige |,2773988,0.324766,Minst 1 dos,,,
17,2021,| Sverige |,791084,0.092617,Färdigvaccinerade,,,
17,2021,Stockholm,514114,0.263477,Minst 1 dos,,,
17,2021,Stockholm,136005,0.069701,Färdigvaccinerade,,,
17,2021,Uppsala,92594,0.289908,Minst 1 dos,,,
17,2021,Uppsala,28773,0.090087,Färdigvaccinerade,,,
17,2021,Södermanland,93298,0.380867,Minst 1 dos,,,
17,2021,Södermanland,30435,0.124244,Färdigvaccinerade,,,
17,2021,Östergötland,142131,0.368236,Minst 1 dos,,,
17,2021,Östergötland,39341,0.101925,Färdigvaccinerade,,,
17,2021,Jönköping,107285,0.359827,Minst 1 dos,,,
17,2021,Jönköping,30627,0.102721,Färdigvaccinerade,,,
17,2021,Kronoberg,57336,0.346879,Minst 1 dos,,,
17,2021,Kronoberg,14249,0.086206,Färdigvaccinerade,,,
17,2021,Kalmar,88044,0.428895,Minst 1 dos,,,
17,2021,Kalmar,25141,0.122471,Färdigvaccinerade,,,
17,2021,Gotland,17861,0.351159,Minst 1 dos,,,
17,2021,Gotland,7977,0.156833,Färdigvaccinerade,,,
17,2021,Blekinge,46957,0.354491,Minst 1 dos,,,
17,2021,Blekinge,13822,0.104346,Färdigvaccinerade,,,
17,2021,Skåne,343349,0.302083,Minst 1 dos,,,
17,2021,Skåne,99274,0.087343,Färdigvaccinerade,,,
17,2021,Halland,94780,0.343605,Minst 1 dos,,,
17,2021,Halland,28299,0.102592,Färdigvaccinerade,,,
17,2021,Västra Götaland,436603,0.305610,Minst 1 dos,,,
17,2021,Västra Götaland,126703,0.088689,Färdigvaccinerade,,,
17,2021,Värmland,101483,0.428786,Minst 1 dos,,,
17,2021,Värmland,25471,0.107620,Färdigvaccinerade,,,
17,2021,Örebro,86094,0.342089,Minst 1 dos,,,
17,2021,Örebro,30652,0.121794,Färdigvaccinerade,,,
17,2021,Västmanland,84301,0.369129,Minst 1 dos,,,
17,2021,Västmanland,24090,0.105483,Färdigvaccinerade,,,
17,2021,Dalarna,95059,0.397870,Minst 1 dos,,,
17,2021,Dalarna,22150,0.092709,Färdigvaccinerade,,,
17,2021,Gävleborg,93316,0.389121,Minst 1 dos,,,
17,2021,Gävleborg,32874,0.137082,Färdigvaccinerade,,,
17,2021,Västernorrland,78829,0.386244,Minst 1 dos,,,
17,2021,Västernorrland,21476,0.105228,Färdigvaccinerade,,,
17,2021,Jämtland,40634,0.372950,Minst 1 dos,,,
17,2021,Jämtland,12208,0.112048,Färdigvaccinerade,,,
17,2021,Västerbotten,78338,0.344881,Minst 1 dos,,,
17,2021,Västerbotten,23367,0.102873,Färdigvaccinerade,,,
17,2021,Norrbotten,81582,0.386408,Minst 1 dos,,,
17,2021,Norrbotten,18150,0.085966,Färdigvaccinerade,,,
18,2021,| Sverige |,3116794,0.364900,Minst 1 dos,,,
18,2021,| Sverige |,905517,0.106014,Färdigvaccinerade,,,
18,2021,Stockholm,594972,0.304916,Minst 1 dos,,,
18,2021,Stockholm,157088,0.080506,Färdigvaccinerade,,,
18,2021,Uppsala,107149,0.335479,Minst 1 dos,,,
18,2021,Uppsala,29257,0.091602,Färdigvaccinerade,,,
18,2021,Södermanland,99860,0.407655,Minst 1 dos,,,
18,2021,Södermanland,32949,0.134507,Färdigvaccinerade,,,
18,2021,Östergötland,157205,0.407290,Minst 1 dos,,,
18,2021,Östergötland,47065,0.121937,Färdigvaccinerade,,,
18,2021,Jönköping,116967,0.392300,Minst 1 dos,,,
18,2021,Jönköping,33641,0.112830,Färdigvaccinerade,,,
18,2021,Kronoberg,62717,0.379434,Minst 1 dos,,,
18,2021,Kronoberg,17285,0.104573,Färdigvaccinerade,,,
18,2021,Kalmar,96451,0.469849,Minst 1 dos,,,
18,2021,Kalmar,30173,0.146984,Färdigvaccinerade,,,
18,2021,Gotland,19531,0.383992,Minst 1 dos,,,
18,2021,Gotland,8537,0.167843,Färdigvaccinerade,,,
18,2021,Blekinge,51733,0.390547,Minst 1 dos,,,
18,2021,Blekinge,14882,0.112348,Färdigvaccinerade,,,
18,2021,Skåne,386011,0.339618,Minst 1 dos,,,
18,2021,Skåne,115805,0.101887,Färdigvaccinerade,,,
18,2021,Halland,102742,0.372470,Minst 1 dos,,,
18,2021,Halland,35364,0.128205,Färdigvaccinerade,,,
18,2021,Västra Götaland,495816,0.347057,Minst 1 dos,,,
18,2021,Västra Götaland,144029,0.100816,Färdigvaccinerade,,,
18,2021,Värmland,109595,0.463061,Minst 1 dos,,,
18,2021,Värmland,30394,0.128421,Färdigvaccinerade,,,
18,2021,Örebro,98107,0.389822,Minst 1 dos,,,
18,2021,Örebro,33445,0.132892,Färdigvaccinerade,,,
18,2021,Västmanland,95747,0.419248,Minst 1 dos,,,
18,2021,Västmanland,27580,0.120765,Färdigvaccinerade,,,
